operacao,custo,total,media
8261,18265,116769235,14135.0
8262,18266,116787501,14135.5
8263,18267,116805768,14136.0
8264,18268,116824036,14136.5
8265,18269,116842305,14137.0
8266,18270,116860575,14137.5
8267,18271,116878846,14138.0
8268,18272,116897118,14138.5
8269,18273,116915391,14139.0
8270,18274,116933665,14139.5
8271,18275,116951940,14140.0
8272,18276,116970216,14140.5
8273,18277,116988493,14141.0
8274,18278,117006771,14141.5
8275,18279,117025050,14142.0
8276,18280,117043330,14142.5
8277,18281,117061611,14143.0
8278,18282,117079893,14143.5
8279,18283,117098176,14144.0
8280,18284,117116460,14144.5
8281,18285,117134745,14145.0
8282,18286,117153031,14145.5
8283,18287,117171318,14146.0
8284,18288,117189606,14146.5
8285,18289,117207895,14147.0
8286,18290,117226185,14147.5
8287,18291,117244476,14148.0
8288,18292,117262768,14148.5
8289,18293,117281061,14149.0
8290,18294,117299355,14149.5
8291,18295,117317650,14150.0
8292,18296,117335946,14150.5
8293,18297,117354243,14151.0
8294,18298,117372541,14151.5
8295,18299,117390840,14152.0
8296,18300,117409140,14152.5
8297,18301,117427441,14153.0
8298,18302,117445743,14153.5
8299,18303,117464046,14154.0
8300,18304,117482350,14154.5
8301,18305,117500655,14155.0
8302,18306,117518961,14155.5
8303,18307,117537268,14156.0
8304,18308,117555576,14156.5
8305,18309,117573885,14157.0
8306,18310,117592195,14157.5
8307,18311,117610506,14158.0
8308,18312,117628818,14158.5
8309,18313,117647131,14159.0
8310,18314,117665445,14159.5
8311,18315,117683760,14160.0
8312,18316,117702076,14160.5
8313,18317,117720393,14161.0
8314,18318,117738711,14161.5
8315,18319,117757030,14162.0
8316,18320,117775350,14162.5
8317,18321,117793671,14163.0
8318,18322,117811993,14163.5
8319,18323,117830316,14164.0
8320,18324,117848640,14164.5
8321,18325,117866965,14165.0
8322,18326,117885291,14165.5
8323,18327,117903618,14166.0
8324,18328,117921946,14166.5
8325,18329,117940275,14167.0
8326,18330,117958605,14167.5
8327,18331,117976936,14168.0
8328,18332,117995268,14168.5
8329,18333,118013601,14169.0
8330,18334,118031935,14169.5
8331,18335,118050270,14170.0
8332,18336,118068606,14170.5
8333,18337,118086943,14171.0
8334,18338,118105281,14171.5
8335,18339,118123620,14172.0
8336,18340,118141960,14172.5
8337,18341,118160301,14173.0
8338,18342,118178643,14173.5
8339,18343,118196986,14174.0
8340,18344,118215330,14174.5
8341,18345,118233675,14175.0
8342,18346,118252021,14175.5
8343,18347,118270368,14176.0
8344,18348,118288716,14176.5
8345,18349,118307065,14177.0
8346,18350,118325415,14177.5
8347,18351,118343766,14178.0
8348,18352,118362118,14178.5
8349,18353,118380471,14179.0
8350,18354,118398825,14179.5
8351,18355,118417180,14180.0
8352,18356,118435536,14180.5
8353,18357,118453893,14181.0
8354,18358,118472251,14181.5
8355,18359,118490610,14182.0
8356,18360,118508970,14182.5
8357,18361,118527331,14183.0
8358,18362,118545693,14183.5
8359,18363,118564056,14184.0
8360,18364,118582420,14184.5
8361,18365,118600785,14185.0
8362,18366,118619151,14185.5
8363,18367,118637518,14186.0
8364,18368,118655886,14186.5
8365,18369,118674255,14187.0
8366,18370,118692625,14187.5
8367,18371,118710996,14188.0
8368,18372,118729368,14188.5
8369,18373,118747741,14189.0
8370,18374,118766115,14189.5
8371,18375,118784490,14190.0
8372,18376,118802866,14190.5
8373,18377,118821243,14191.0
8374,18378,118839621,14191.5
8375,18379,118858000,14192.0
8376,18380,118876380,14192.5
8377,18381,118894761,14193.0
8378,18382,118913143,14193.5
8379,18383,118931526,14194.0
8380,18384,118949910,14194.5
8381,18385,118968295,14195.0
8382,18386,118986681,14195.5
8383,18387,119005068,14196.0
8384,18388,119023456,14196.5
8385,18389,119041845,14197.0
8386,18390,119060235,14197.5
8387,18391,119078626,14198.0
8388,18392,119097018,14198.5
8389,18393,119115411,14199.0
8390,18394,119133805,14199.5
8391,18395,119152200,14200.0
8392,18396,119170596,14200.5
8393,18397,119188993,14201.0
8394,18398,119207391,14201.5
8395,18399,119225790,14202.0
8396,18400,119244190,14202.5
8397,18401,119262591,14203.0
8398,18402,119280993,14203.5
8399,18403,119299396,14204.0
8400,18404,119317800,14204.5
8401,18405,119336205,14205.0
8402,18406,119354611,14205.5
8403,18407,119373018,14206.0
8404,18408,119391426,14206.5
8405,18409,119409835,14207.0
8406,18410,119428245,14207.5
8407,18411,119446656,14208.0
8408,18412,119465068,14208.5
8409,18413,119483481,14209.0
8410,18414,119501895,14209.5
8411,18415,119520310,14210.0
8412,18416,119538726,14210.5
8413,18417,119557143,14211.0
8414,18418,119575561,14211.5
8415,18419,119593980,14212.0
8416,18420,119612400,14212.5
8417,18421,119630821,14213.0
8418,18422,119649243,14213.5
8419,18423,119667666,14214.0
8420,18424,119686090,14214.5
8421,18425,119704515,14215.0
8422,18426,119722941,14215.5
8423,18427,119741368,14216.0
8424,18428,119759796,14216.5
8425,18429,119778225,14217.0
8426,18430,119796655,14217.5
8427,18431,119815086,14218.0
8428,18432,119833518,14218.5
8429,18433,119851951,14219.0
8430,18434,119870385,14219.5
8431,18435,119888820,14220.0
8432,18436,119907256,14220.5
8433,18437,119925693,14221.0
8434,18438,119944131,14221.5
8435,18439,119962570,14222.0
8436,18440,119981010,14222.5
8437,18441,119999451,14223.0
8438,18442,120017893,14223.5
8439,18443,120036336,14224.0
8440,18444,120054780,14224.5
8441,18445,120073225,14225.0
8442,18446,120091671,14225.5
8443,18447,120110118,14226.0
8444,18448,120128566,14226.5
8445,18449,120147015,14227.0
8446,18450,120165465,14227.5
8447,18451,120183916,14228.0
8448,18452,120202368,14228.5
8449,18453,120220821,14229.0
8450,18454,120239275,14229.5
8451,18455,120257730,14230.0
8452,18456,120276186,14230.5
8453,18457,120294643,14231.0
8454,18458,120313101,14231.5
8455,18459,120331560,14232.0
8456,18460,120350020,14232.5
8457,18461,120368481,14233.0
8458,18462,120386943,14233.5
8459,18463,120405406,14234.0
8460,18464,120423870,14234.5
8461,18465,120442335,14235.0
8462,18466,120460801,14235.5
8463,18467,120479268,14236.0
8464,18468,120497736,14236.5
8465,18469,120516205,14237.0
8466,18470,120534675,14237.5
8467,18471,120553146,14238.0
8468,18472,120571618,14238.5
8469,18473,120590091,14239.0
8470,18474,120608565,14239.5
8471,18475,120627040,14240.0
8472,18476,120645516,14240.5
8473,18477,120663993,14241.0
8474,18478,120682471,14241.5
8475,18479,120700950,14242.0
8476,18480,120719430,14242.5
8477,18481,120737911,14243.0
8478,18482,120756393,14243.5
8479,18483,120774876,14244.0
8480,18484,120793360,14244.5
8481,18485,120811845,14245.0
8482,18486,120830331,14245.5
8483,18487,120848818,14246.0
8484,18488,120867306,14246.5
8485,18489,120885795,14247.0
8486,18490,120904285,14247.5
8487,18491,120922776,14248.0
8488,18492,120941268,14248.5
8489,18493,120959761,14249.0
8490,18494,120978255,14249.5
8491,18495,120996750,14250.0
8492,18496,121015246,14250.5
8493,18497,121033743,14251.0
8494,18498,121052241,14251.5
8495,18499,121070740,14252.0
8496,18500,121089240,14252.5
8497,18501,121107741,14253.0
8498,18502,121126243,14253.5
8499,18503,121144746,14254.0
8500,18504,121163250,14254.5
8501,18505,121181755,14255.0
8502,18506,121200261,14255.5
8503,18507,121218768,14256.0
8504,18508,121237276,14256.5
8505,18509,121255785,14257.0
8506,18510,121274295,14257.5
8507,18511,121292806,14258.0
8508,18512,121311318,14258.5
8509,18513,121329831,14259.0
8510,18514,121348345,14259.5
8511,18515,121366860,14260.0
8512,18516,121385376,14260.5
8513,18517,121403893,14261.0
8514,18518,121422411,14261.5
8515,18519,121440930,14262.0
8516,18520,121459450,14262.5
8517,18521,121477971,14263.0
8518,18522,121496493,14263.5
8519,18523,121515016,14264.0
8520,18524,121533540,14264.5
8521,18525,121552065,14265.0
8522,18526,121570591,14265.5
8523,18527,121589118,14266.0
8524,18528,121607646,14266.5
8525,18529,121626175,14267.0
8526,18530,121644705,14267.5
8527,18531,121663236,14268.0
8528,18532,121681768,14268.5
8529,18533,121700301,14269.0
8530,18534,121718835,14269.5
8531,18535,121737370,14270.0
8532,18536,121755906,14270.5
8533,18537,121774443,14271.0
8534,18538,121792981,14271.5
8535,18539,121811520,14272.0
8536,18540,121830060,14272.5
8537,18541,121848601,14273.0
8538,18542,121867143,14273.5
8539,18543,121885686,14274.0
8540,18544,121904230,14274.5
8541,18545,121922775,14275.0
8542,18546,121941321,14275.5
8543,18547,121959868,14276.0
8544,18548,121978416,14276.5
8545,18549,121996965,14277.0
8546,18550,122015515,14277.5
8547,18551,122034066,14278.0
8548,18552,122052618,14278.5
8549,18553,122071171,14279.0
8550,18554,122089725,14279.5
8551,18555,122108280,14280.0
8552,18556,122126836,14280.5
8553,18557,122145393,14281.0
8554,18558,122163951,14281.5
8555,18559,122182510,14282.0
8556,18560,122201070,14282.5
8557,18561,122219631,14283.0
8558,18562,122238193,14283.5
8559,18563,122256756,14284.0
8560,18564,122275320,14284.5
8561,18565,122293885,14285.0
8562,18566,122312451,14285.5
8563,18567,122331018,14286.0
8564,18568,122349586,14286.5
8565,18569,122368155,14287.0
8566,18570,122386725,14287.5
8567,18571,122405296,14288.0
8568,18572,122423868,14288.5
8569,18573,122442441,14289.0
8570,18574,122461015,14289.5
8571,18575,122479590,14290.0
8572,18576,122498166,14290.5
8573,18577,122516743,14291.0
8574,18578,122535321,14291.5
8575,18579,122553900,14292.0
8576,18580,122572480,14292.5
8577,18581,122591061,14293.0
8578,18582,122609643,14293.5
8579,18583,122628226,14294.0
8580,18584,122646810,14294.5
8581,18585,122665395,14295.0
8582,18586,122683981,14295.5
8583,18587,122702568,14296.0
8584,18588,122721156,14296.5
8585,18589,122739745,14297.0
8586,18590,122758335,14297.5
8587,18591,122776926,14298.0
8588,18592,122795518,14298.5
8589,18593,122814111,14299.0
8590,18594,122832705,14299.5
8591,18595,122851300,14300.0
8592,18596,122869896,14300.5
8593,18597,122888493,14301.0
8594,18598,122907091,14301.5
8595,18599,122925690,14302.0
8596,18600,122944290,14302.5
8597,18601,122962891,14303.0
8598,18602,122981493,14303.5
8599,18603,123000096,14304.0
8600,18604,123018700,14304.5
8601,18605,123037305,14305.0
8602,18606,123055911,14305.5
8603,18607,123074518,14306.0
8604,18608,123093126,14306.5
8605,18609,123111735,14307.0
8606,18610,123130345,14307.5
8607,18611,123148956,14308.0
8608,18612,123167568,14308.5
8609,18613,123186181,14309.0
8610,18614,123204795,14309.5
8611,18615,123223410,14310.0
8612,18616,123242026,14310.5
8613,18617,123260643,14311.0
8614,18618,123279261,14311.5
8615,18619,123297880,14312.0
8616,18620,123316500,14312.5
8617,18621,123335121,14313.0
8618,18622,123353743,14313.5
8619,18623,123372366,14314.0
8620,18624,123390990,14314.5
8621,18625,123409615,14315.0
8622,18626,123428241,14315.5
8623,18627,123446868,14316.0
8624,18628,123465496,14316.5
8625,18629,123484125,14317.0
8626,18630,123502755,14317.5
8627,18631,123521386,14318.0
8628,18632,123540018,14318.5
8629,18633,123558651,14319.0
8630,18634,123577285,14319.5
8631,18635,123595920,14320.0
8632,18636,123614556,14320.5
8633,18637,123633193,14321.0
8634,18638,123651831,14321.5
8635,18639,123670470,14322.0
8636,18640,123689110,14322.5
8637,18641,123707751,14323.0
8638,18642,123726393,14323.5
8639,18643,123745036,14324.0
8640,18644,123763680,14324.5
8641,18645,123782325,14325.0
8642,18646,123800971,14325.5
8643,18647,123819618,14326.0
8644,18648,123838266,14326.5
8645,18649,123856915,14327.0
8646,18650,123875565,14327.5
8647,18651,123894216,14328.0
8648,18652,123912868,14328.5
8649,18653,123931521,14329.0
8650,18654,123950175,14329.5
8651,18655,123968830,14330.0
8652,18656,123987486,14330.5
8653,18657,124006143,14331.0
8654,18658,124024801,14331.5
8655,18659,124043460,14332.0
8656,18660,124062120,14332.5
8657,18661,124080781,14333.0
8658,18662,124099443,14333.5
8659,18663,124118106,14334.0
8660,18664,124136770,14334.5
8661,18665,124155435,14335.0
8662,18666,124174101,14335.5
8663,18667,124192768,14336.0
8664,18668,124211436,14336.5
8665,18669,124230105,14337.0
8666,18670,124248775,14337.5
8667,18671,124267446,14338.0
8668,18672,124286118,14338.5
8669,18673,124304791,14339.0
8670,18674,124323465,14339.5
8671,18675,124342140,14340.0
8672,18676,124360816,14340.5
8673,18677,124379493,14341.0
8674,18678,124398171,14341.5
8675,18679,124416850,14342.0
8676,18680,124435530,14342.5
8677,18681,124454211,14343.0
8678,18682,124472893,14343.5
8679,18683,124491576,14344.0
8680,18684,124510260,14344.5
8681,18685,124528945,14345.0
8682,18686,124547631,14345.5
8683,18687,124566318,14346.0
8684,18688,124585006,14346.5
8685,18689,124603695,14347.0
8686,18690,124622385,14347.5
8687,18691,124641076,14348.0
8688,18692,124659768,14348.5
8689,18693,124678461,14349.0
8690,18694,124697155,14349.5
8691,18695,124715850,14350.0
8692,18696,124734546,14350.5
8693,18697,124753243,14351.0
8694,18698,124771941,14351.5
8695,18699,124790640,14352.0
8696,18700,124809340,14352.5
8697,18701,124828041,14353.0
8698,18702,124846743,14353.5
8699,18703,124865446,14354.0
8700,18704,124884150,14354.5
8701,18705,124902855,14355.0
8702,18706,124921561,14355.5
8703,18707,124940268,14356.0
8704,18708,124958976,14356.5
8705,18709,124977685,14357.0
8706,18710,124996395,14357.5
8707,18711,125015106,14358.0
8708,18712,125033818,14358.5
8709,18713,125052531,14359.0
8710,18714,125071245,14359.5
8711,18715,125089960,14360.0
8712,18716,125108676,14360.5
8713,18717,125127393,14361.0
8714,18718,125146111,14361.5
8715,18719,125164830,14362.0
8716,18720,125183550,14362.5
8717,18721,125202271,14363.0
8718,18722,125220993,14363.5
8719,18723,125239716,14364.0
8720,18724,125258440,14364.5
8721,18725,125277165,14365.0
8722,18726,125295891,14365.5
8723,18727,125314618,14366.0
8724,18728,125333346,14366.5
8725,18729,125352075,14367.0
8726,18730,125370805,14367.5
8727,18731,125389536,14368.0
8728,18732,125408268,14368.5
8729,18733,125427001,14369.0
8730,18734,125445735,14369.5
8731,18735,125464470,14370.0
8732,18736,125483206,14370.5
8733,18737,125501943,14371.0
8734,18738,125520681,14371.5
8735,18739,125539420,14372.0
8736,18740,125558160,14372.5
8737,18741,125576901,14373.0
8738,18742,125595643,14373.5
8739,18743,125614386,14374.0
8740,18744,125633130,14374.5
8741,18745,125651875,14375.0
8742,18746,125670621,14375.5
8743,18747,125689368,14376.0
8744,18748,125708116,14376.5
8745,18749,125726865,14377.0
8746,18750,125745615,14377.5
8747,18751,125764366,14378.0
8748,18752,125783118,14378.5
8749,18753,125801871,14379.0
8750,18754,125820625,14379.5
8751,18755,125839380,14380.0
8752,18756,125858136,14380.5
8753,18757,125876893,14381.0
8754,18758,125895651,14381.5
8755,18759,125914410,14382.0
8756,18760,125933170,14382.5
8757,18761,125951931,14383.0
8758,18762,125970693,14383.5
8759,18763,125989456,14384.0
8760,18764,126008220,14384.5
8761,18765,126026985,14385.0
8762,18766,126045751,14385.5
8763,18767,126064518,14386.0
8764,18768,126083286,14386.5
8765,18769,126102055,14387.0
8766,18770,126120825,14387.5
8767,18771,126139596,14388.0
8768,18772,126158368,14388.5
8769,18773,126177141,14389.0
8770,18774,126195915,14389.5
8771,18775,126214690,14390.0
8772,18776,126233466,14390.5
8773,18777,126252243,14391.0
8774,18778,126271021,14391.5
8775,18779,126289800,14392.0
8776,18780,126308580,14392.5
8777,18781,126327361,14393.0
8778,18782,126346143,14393.5
8779,18783,126364926,14394.0
8780,18784,126383710,14394.5
8781,18785,126402495,14395.0
8782,18786,126421281,14395.5
8783,18787,126440068,14396.0
8784,18788,126458856,14396.5
8785,18789,126477645,14397.0
8786,18790,126496435,14397.5
8787,18791,126515226,14398.0
8788,18792,126534018,14398.5
8789,18793,126552811,14399.0
8790,18794,126571605,14399.5
8791,18795,126590400,14400.0
8792,18796,126609196,14400.5
8793,18797,126627993,14401.0
8794,18798,126646791,14401.5
8795,18799,126665590,14402.0
8796,18800,126684390,14402.5
8797,18801,126703191,14403.0
8798,18802,126721993,14403.5
8799,18803,126740796,14404.0
8800,18804,126759600,14404.5
8801,18805,126778405,14405.0
8802,18806,126797211,14405.5
8803,18807,126816018,14406.0
8804,18808,126834826,14406.5
8805,18809,126853635,14407.0
8806,18810,126872445,14407.5
8807,18811,126891256,14408.0
8808,18812,126910068,14408.5
8809,18813,126928881,14409.0
8810,18814,126947695,14409.5
8811,18815,126966510,14410.0
8812,18816,126985326,14410.5
8813,18817,127004143,14411.0
8814,18818,127022961,14411.5
8815,18819,127041780,14412.0
8816,18820,127060600,14412.5
8817,18821,127079421,14413.0
8818,18822,127098243,14413.5
8819,18823,127117066,14414.0
8820,18824,127135890,14414.5
8821,18825,127154715,14415.0
8822,18826,127173541,14415.5
8823,18827,127192368,14416.0
8824,18828,127211196,14416.5
8825,18829,127230025,14417.0
8826,18830,127248855,14417.5
8827,18831,127267686,14418.0
8828,18832,127286518,14418.5
8829,18833,127305351,14419.0
8830,18834,127324185,14419.5
8831,18835,127343020,14420.0
8832,18836,127361856,14420.5
8833,18837,127380693,14421.0
8834,18838,127399531,14421.5
8835,18839,127418370,14422.0
8836,18840,127437210,14422.5
8837,18841,127456051,14423.0
8838,18842,127474893,14423.5
8839,18843,127493736,14424.0
8840,18844,127512580,14424.5
8841,18845,127531425,14425.0
8842,18846,127550271,14425.5
8843,18847,127569118,14426.0
8844,18848,127587966,14426.5
8845,18849,127606815,14427.0
8846,18850,127625665,14427.5
8847,18851,127644516,14428.0
8848,18852,127663368,14428.5
8849,18853,127682221,14429.0
8850,18854,127701075,14429.5
8851,18855,127719930,14430.0
8852,18856,127738786,14430.5
8853,18857,127757643,14431.0
8854,18858,127776501,14431.5
8855,18859,127795360,14432.0
8856,18860,127814220,14432.5
8857,18861,127833081,14433.0
8858,18862,127851943,14433.5
8859,18863,127870806,14434.0
8860,18864,127889670,14434.5
8861,18865,127908535,14435.0
8862,18866,127927401,14435.5
8863,18867,127946268,14436.0
8864,18868,127965136,14436.5
8865,18869,127984005,14437.0
8866,18870,128002875,14437.5
8867,18871,128021746,14438.0
8868,18872,128040618,14438.5
8869,18873,128059491,14439.0
8870,18874,128078365,14439.5
8871,18875,128097240,14440.0
8872,18876,128116116,14440.5
8873,18877,128134993,14441.0
8874,18878,128153871,14441.5
8875,18879,128172750,14442.0
8876,18880,128191630,14442.5
8877,18881,128210511,14443.0
8878,18882,128229393,14443.5
8879,18883,128248276,14444.0
8880,18884,128267160,14444.5
8881,18885,128286045,14445.0
8882,18886,128304931,14445.5
8883,18887,128323818,14446.0
8884,18888,128342706,14446.5
8885,18889,128361595,14447.0
8886,18890,128380485,14447.5
8887,18891,128399376,14448.0
8888,18892,128418268,14448.5
8889,18893,128437161,14449.0
8890,18894,128456055,14449.5
8891,18895,128474950,14450.0
8892,18896,128493846,14450.5
8893,18897,128512743,14451.0
8894,18898,128531641,14451.5
8895,18899,128550540,14452.0
8896,18900,128569440,14452.5
8897,18901,128588341,14453.0
8898,18902,128607243,14453.5
8899,18903,128626146,14454.0
8900,18904,128645050,14454.5
8901,18905,128663955,14455.0
8902,18906,128682861,14455.5
8903,18907,128701768,14456.0
8904,18908,128720676,14456.5
8905,18909,128739585,14457.0
8906,18910,128758495,14457.5
8907,18911,128777406,14458.0
8908,18912,128796318,14458.5
8909,18913,128815231,14459.0
8910,18914,128834145,14459.5
8911,18915,128853060,14460.0
8912,18916,128871976,14460.5
8913,18917,128890893,14461.0
8914,18918,128909811,14461.5
8915,18919,128928730,14462.0
8916,18920,128947650,14462.5
8917,18921,128966571,14463.0
8918,18922,128985493,14463.5
8919,18923,129004416,14464.0
8920,18924,129023340,14464.5
8921,18925,129042265,14465.0
8922,18926,129061191,14465.5
8923,18927,129080118,14466.0
8924,18928,129099046,14466.5
8925,18929,129117975,14467.0
8926,18930,129136905,14467.5
8927,18931,129155836,14468.0
8928,18932,129174768,14468.5
8929,18933,129193701,14469.0
8930,18934,129212635,14469.5
8931,18935,129231570,14470.0
8932,18936,129250506,14470.5
8933,18937,129269443,14471.0
8934,18938,129288381,14471.5
8935,18939,129307320,14472.0
8936,18940,129326260,14472.5
8937,18941,129345201,14473.0
8938,18942,129364143,14473.5
8939,18943,129383086,14474.0
8940,18944,129402030,14474.5
8941,18945,129420975,14475.0
8942,18946,129439921,14475.5
8943,18947,129458868,14476.0
8944,18948,129477816,14476.5
8945,18949,129496765,14477.0
8946,18950,129515715,14477.5
8947,18951,129534666,14478.0
8948,18952,129553618,14478.5
8949,18953,129572571,14479.0
8950,18954,129591525,14479.5
8951,18955,129610480,14480.0
8952,18956,129629436,14480.5
8953,18957,129648393,14481.0
8954,18958,129667351,14481.5
8955,18959,129686310,14482.0
8956,18960,129705270,14482.5
8957,18961,129724231,14483.0
8958,18962,129743193,14483.5
8959,18963,129762156,14484.0
8960,18964,129781120,14484.5
8961,18965,129800085,14485.0
8962,18966,129819051,14485.5
8963,18967,129838018,14486.0
8964,18968,129856986,14486.5
8965,18969,129875955,14487.0
8966,18970,129894925,14487.5
8967,18971,129913896,14488.0
8968,18972,129932868,14488.5
8969,18973,129951841,14489.0
8970,18974,129970815,14489.5
8971,18975,129989790,14490.0
8972,18976,130008766,14490.5
8973,18977,130027743,14491.0
8974,18978,130046721,14491.5
8975,18979,130065700,14492.0
8976,18980,130084680,14492.5
8977,18981,130103661,14493.0
8978,18982,130122643,14493.5
8979,18983,130141626,14494.0
8980,18984,130160610,14494.5
8981,18985,130179595,14495.0
8982,18986,130198581,14495.5
8983,18987,130217568,14496.0
8984,18988,130236556,14496.5
8985,18989,130255545,14497.0
8986,18990,130274535,14497.5
8987,18991,130293526,14498.0
8988,18992,130312518,14498.5
8989,18993,130331511,14499.0
8990,18994,130350505,14499.5
8991,18995,130369500,14500.0
8992,18996,130388496,14500.5
8993,18997,130407493,14501.0
8994,18998,130426491,14501.5
8995,18999,130445490,14502.0
8996,19000,130464490,14502.5
8997,19001,130483491,14503.0
8998,19002,130502493,14503.5
8999,19003,130521496,14504.0
9000,19004,130540500,14504.5
9001,19005,130559505,14505.0
9002,19006,130578511,14505.5
9003,19007,130597518,14506.0
9004,19008,130616526,14506.5
9005,19009,130635535,14507.0
9006,19010,130654545,14507.5
9007,19011,130673556,14508.0
9008,19012,130692568,14508.5
9009,19013,130711581,14509.0
9010,19014,130730595,14509.5
9011,19015,130749610,14510.0
9012,19016,130768626,14510.5
9013,19017,130787643,14511.0
9014,19018,130806661,14511.5
9015,19019,130825680,14512.0
9016,19020,130844700,14512.5
9017,19021,130863721,14513.0
9018,19022,130882743,14513.5
9019,19023,130901766,14514.0
9020,19024,130920790,14514.5
9021,19025,130939815,14515.0
9022,19026,130958841,14515.5
9023,19027,130977868,14516.0
9024,19028,130996896,14516.5
9025,19029,131015925,14517.0
9026,19030,131034955,14517.5
9027,19031,131053986,14518.0
9028,19032,131073018,14518.5
9029,19033,131092051,14519.0
9030,19034,131111085,14519.5
9031,19035,131130120,14520.0
9032,19036,131149156,14520.5
9033,19037,131168193,14521.0
9034,19038,131187231,14521.5
9035,19039,131206270,14522.0
9036,19040,131225310,14522.5
9037,19041,131244351,14523.0
9038,19042,131263393,14523.5
9039,19043,131282436,14524.0
9040,19044,131301480,14524.5
9041,19045,131320525,14525.0
9042,19046,131339571,14525.5
9043,19047,131358618,14526.0
9044,19048,131377666,14526.5
9045,19049,131396715,14527.0
9046,19050,131415765,14527.5
9047,19051,131434816,14528.0
9048,19052,131453868,14528.5
9049,19053,131472921,14529.0
9050,19054,131491975,14529.5
9051,19055,131511030,14530.0
9052,19056,131530086,14530.5
9053,19057,131549143,14531.0
9054,19058,131568201,14531.5
9055,19059,131587260,14532.0
9056,19060,131606320,14532.5
9057,19061,131625381,14533.0
9058,19062,131644443,14533.5
9059,19063,131663506,14534.0
9060,19064,131682570,14534.5
9061,19065,131701635,14535.0
9062,19066,131720701,14535.5
9063,19067,131739768,14536.0
9064,19068,131758836,14536.5
9065,19069,131777905,14537.0
9066,19070,131796975,14537.5
9067,19071,131816046,14538.0
9068,19072,131835118,14538.5
9069,19073,131854191,14539.0
9070,19074,131873265,14539.5
9071,19075,131892340,14540.0
9072,19076,131911416,14540.5
9073,19077,131930493,14541.0
9074,19078,131949571,14541.5
9075,19079,131968650,14542.0
9076,19080,131987730,14542.5
9077,19081,132006811,14543.0
9078,19082,132025893,14543.5
9079,19083,132044976,14544.0
9080,19084,132064060,14544.5
9081,19085,132083145,14545.0
9082,19086,132102231,14545.5
9083,19087,132121318,14546.0
9084,19088,132140406,14546.5
9085,19089,132159495,14547.0
9086,19090,132178585,14547.5
9087,19091,132197676,14548.0
9088,19092,132216768,14548.5
9089,19093,132235861,14549.0
9090,19094,132254955,14549.5
9091,19095,132274050,14550.0
9092,19096,132293146,14550.5
9093,19097,132312243,14551.0
9094,19098,132331341,14551.5
9095,19099,132350440,14552.0
9096,19100,132369540,14552.5
9097,19101,132388641,14553.0
9098,19102,132407743,14553.5
9099,19103,132426846,14554.0
9100,19104,132445950,14554.5
9101,19105,132465055,14555.0
9102,19106,132484161,14555.5
9103,19107,132503268,14556.0
9104,19108,132522376,14556.5
9105,19109,132541485,14557.0
9106,19110,132560595,14557.5
9107,19111,132579706,14558.0
9108,19112,132598818,14558.5
9109,19113,132617931,14559.0
9110,19114,132637045,14559.5
9111,19115,132656160,14560.0
9112,19116,132675276,14560.5
9113,19117,132694393,14561.0
9114,19118,132713511,14561.5
9115,19119,132732630,14562.0
9116,19120,132751750,14562.5
9117,19121,132770871,14563.0
9118,19122,132789993,14563.5
9119,19123,132809116,14564.0
9120,19124,132828240,14564.5
9121,19125,132847365,14565.0
9122,19126,132866491,14565.5
9123,19127,132885618,14566.0
9124,19128,132904746,14566.5
9125,19129,132923875,14567.0
9126,19130,132943005,14567.5
9127,19131,132962136,14568.0
9128,19132,132981268,14568.5
9129,19133,133000401,14569.0
9130,19134,133019535,14569.5
9131,19135,133038670,14570.0
9132,19136,133057806,14570.5
9133,19137,133076943,14571.0
9134,19138,133096081,14571.5
9135,19139,133115220,14572.0
9136,19140,133134360,14572.5
9137,19141,133153501,14573.0
9138,19142,133172643,14573.5
9139,19143,133191786,14574.0
9140,19144,133210930,14574.5
9141,19145,133230075,14575.0
9142,19146,133249221,14575.5
9143,19147,133268368,14576.0
9144,19148,133287516,14576.5
9145,19149,133306665,14577.0
9146,19150,133325815,14577.5
9147,19151,133344966,14578.0
9148,19152,133364118,14578.5
9149,19153,133383271,14579.0
9150,19154,133402425,14579.5
9151,19155,133421580,14580.0
9152,19156,133440736,14580.5
9153,19157,133459893,14581.0
9154,19158,133479051,14581.5
9155,19159,133498210,14582.0
9156,19160,133517370,14582.5
9157,19161,133536531,14583.0
9158,19162,133555693,14583.5
9159,19163,133574856,14584.0
9160,19164,133594020,14584.5
9161,19165,133613185,14585.0
9162,19166,133632351,14585.5
9163,19167,133651518,14586.0
9164,19168,133670686,14586.5
9165,19169,133689855,14587.0
9166,19170,133709025,14587.5
9167,19171,133728196,14588.0
9168,19172,133747368,14588.5
9169,19173,133766541,14589.0
9170,19174,133785715,14589.5
9171,19175,133804890,14590.0
9172,19176,133824066,14590.5
9173,19177,133843243,14591.0
9174,19178,133862421,14591.5
9175,19179,133881600,14592.0
9176,19180,133900780,14592.5
9177,19181,133919961,14593.0
9178,19182,133939143,14593.5
9179,19183,133958326,14594.0
9180,19184,133977510,14594.5
9181,19185,133996695,14595.0
9182,19186,134015881,14595.5
9183,19187,134035068,14596.0
9184,19188,134054256,14596.5
9185,19189,134073445,14597.0
9186,19190,134092635,14597.5
9187,19191,134111826,14598.0
9188,19192,134131018,14598.5
9189,19193,134150211,14599.0
9190,19194,134169405,14599.5
9191,19195,134188600,14600.0
9192,19196,134207796,14600.5
